"Base","Style","Variant","ChangedEntries","Mask","BaseStyle"
"imperial_guard_riding_³²","18","dark","55","8_vs_9","9"
"imperial_guard_riding_³²","19","white","55","8_vs_9","9"
"imperial_guard_riding_³²","20","brown","55","8_vs_9","9"
"imperial_guard_riding_¿©","10","red","59","8_vs_9","9"
"imperial_guard_riding_¿©","11","orange","59","8_vs_9","9"
"imperial_guard_riding_¿©","12","gold","59","8_vs_9","9"
"imperial_guard_riding_¿©","13","green","59","8_vs_9","9"
"imperial_guard_riding_¿©","14","teal","59","8_vs_9","9"
"imperial_guard_riding_¿©","15","blue","59","8_vs_9","9"
"imperial_guard_riding_¿©","16","purple","59","8_vs_9","9"
"imperial_guard_riding_¿©","17","pink","59","8_vs_9","9"
"imperial_guard_riding_¿©","18","dark","59","8_vs_9","9"
"imperial_guard_riding_¿©","19","white","59","8_vs_9","9"
"imperial_guard_riding_¿©","20","brown","59","8_vs_9","9"
"imperial_guard_³²","10","red","55","8_vs_9","9"
"imperial_guard_³²","11","orange","55","8_vs_9","9"
"imperial_guard_³²","12","gold","55","8_vs_9","9"
"imperial_guard_³²","13","green","55","8_vs_9","9"
"imperial_guard_³²","14","teal","55","8_vs_9","9"
"imperial_guard_³²","15","blue","55","8_vs_9","9"
"imperial_guard_³²","16","purple","55","8_vs_9","9"
"imperial_guard_³²","17","pink","55","8_vs_9","9"
"imperial_guard_³²","18","dark","55","8_vs_9","9"
"imperial_guard_³²","19","white","55","8_vs_9","9"
"imperial_guard_³²","20","brown","55","8_vs_9","9"
"imperial_guard_¿©","10","red","59","8_vs_9","9"
"imperial_guard_¿©","11","orange","59","8_vs_9","9"
"imperial_guard_¿©","12","gold","59","8_vs_9","9"
"imperial_guard_¿©","13","green","59","8_vs_9","9"
"imperial_guard_¿©","14","teal","59","8_vs_9","9"
"imperial_guard_¿©","15","blue","59","8_vs_9","9"
"imperial_guard_¿©","16","purple","59","8_vs_9","9"
"imperial_guard_¿©","17","pink","59","8_vs_9","9"
"imperial_guard_¿©","18","dark","59","8_vs_9","9"
"imperial_guard_¿©","19","white","59","8_vs_9","9"
"imperial_guard_¿©","20","brown","59","8_vs_9","9"
"inquisitor_female","10","red","66","8_vs_9","9"
"inquisitor_female","11","orange","66","8_vs_9","9"
"inquisitor_female","12","gold","66","8_vs_9","9"
"inquisitor_female","13","green","66","8_vs_9","9"
"inquisitor_female","14","teal","66","8_vs_9","9"
"inquisitor_female","15","blue","66","8_vs_9","9"
"inquisitor_female","16","purple","66","8_vs_9","9"
"inquisitor_female","17","pink","66","8_vs_9","9"
"inquisitor_female","18","dark","66","8_vs_9","9"
"inquisitor_female","19","white","66","8_vs_9","9"
"inquisitor_female","20","brown","66","8_vs_9","9"
"inquisitor_female_riding","10","red","66","8_vs_9","9"
"inquisitor_female_riding","11","orange","66","8_vs_9","9"
"inquisitor_female_riding","12","gold","66","8_vs_9","9"
"inquisitor_female_riding","13","green","66","8_vs_9","9"
"inquisitor_female_riding","14","teal","66","8_vs_9","9"
"inquisitor_female_riding","15","blue","66","8_vs_9","9"
"inquisitor_female_riding","16","purple","66","8_vs_9","9"
"inquisitor_female_riding","17","pink","66","8_vs_9","9"
"inquisitor_female_riding","18","dark","66","8_vs_9","9"
"inquisitor_female_riding","19","white","66","8_vs_9","9"
"inquisitor_female_riding","20","brown","66","8_vs_9","9"
"inquisitor_male","10","red","57","8_vs_9","9"
"inquisitor_male","11","orange","57","8_vs_9","9"
"inquisitor_male","12","gold","57","8_vs_9","9"
"inquisitor_male","13","green","57","8_vs_9","9"
"inquisitor_male","14","teal","57","8_vs_9","9"
"inquisitor_male","15","blue","57","8_vs_9","9"
"inquisitor_male","16","purple","57","8_vs_9","9"
"inquisitor_male","17","pink","57","8_vs_9","9"
"inquisitor_male","18","dark","57","8_vs_9","9"
"inquisitor_male","19","white","57","8_vs_9","9"
"inquisitor_male","20","brown","57","8_vs_9","9"
"inquisitor_male_riding","10","red","57","8_vs_9","9"
"inquisitor_male_riding","11","orange","57","8_vs_9","9"
"inquisitor_male_riding","12","gold","57","8_vs_9","9"
"inquisitor_male_riding","13","green","57","8_vs_9","9"
"inquisitor_male_riding","14","teal","57","8_vs_9","9"
"inquisitor_male_riding","15","blue","57","8_vs_9","9"
"inquisitor_male_riding","16","purple","57","8_vs_9","9"
"inquisitor_male_riding","17","pink","57","8_vs_9","9"
"inquisitor_male_riding","18","dark","57","8_vs_9","9"
"inquisitor_male_riding","19","white","57","8_vs_9","9"
"inquisitor_male_riding","20","brown","57","8_vs_9","9"
"inquisitor_riding_³²","10","red","57","8_vs_9","9"
"inquisitor_riding_³²","11","orange","57","8_vs_9","9"
"inquisitor_riding_³²","12","gold","57","8_vs_9","9"
"inquisitor_riding_³²","13","green","57","8_vs_9","9"
"inquisitor_riding_³²","14","teal","57","8_vs_9","9"
"inquisitor_riding_³²","15","blue","57","8_vs_9","9"
"inquisitor_riding_³²","16","purple","57","8_vs_9","9"
"inquisitor_riding_³²","17","pink","57","8_vs_9","9"
"inquisitor_riding_³²","18","dark","57","8_vs_9","9"
"inquisitor_riding_³²","19","white","57","8_vs_9","9"
"inquisitor_riding_³²","20","brown","57","8_vs_9","9"
"inquisitor_riding_¿©","10","red","66","8_vs_9","9"
"inquisitor_riding_¿©","11","orange","66","8_vs_9","9"
"inquisitor_riding_¿©","12","gold","66","8_vs_9","9"
"inquisitor_riding_¿©","13","green","66","8_vs_9","9"
"inquisitor_riding_¿©","14","teal","66","8_vs_9","9"
"inquisitor_riding_¿©","15","blue","66","8_vs_9","9"
"inquisitor_riding_¿©","16","purple","66","8_vs_9","9"
"inquisitor_riding_¿©","17","pink","66","8_vs_9","9"
"inquisitor_riding_¿©","18","dark","66","8_vs_9","9"
"inquisitor_riding_¿©","19","white","66","8_vs_9","9"
"inquisitor_riding_¿©","20","brown","66","8_vs_9","9"
"inquisitor_³²","10","red","57","8_vs_9","9"
"inquisitor_³²","11","orange","57","8_vs_9","9"
"inquisitor_³²","12","gold","57","8_vs_9","9"
"inquisitor_³²","13","green","57","8_vs_9","9"
"inquisitor_³²","14","teal","57","8_vs_9","9"
"inquisitor_³²","15","blue","57","8_vs_9","9"
"inquisitor_³²","16","purple","57","8_vs_9","9"
"inquisitor_³²","17","pink","57","8_vs_9","9"
"inquisitor_³²","18","dark","57","8_vs_9","9"
"inquisitor_³²","19","white","57","8_vs_9","9"
"inquisitor_³²","20","brown","57","8_vs_9","9"
"inquisitor_¿©","10","red","66","8_vs_9","9"
"inquisitor_¿©","11","orange","66","8_vs_9","9"
"inquisitor_¿©","12","gold","66","8_vs_9","9"
"inquisitor_¿©","13","green","66","8_vs_9","9"
"inquisitor_¿©","14","teal","66","8_vs_9","9"
"inquisitor_¿©","15","blue","66","8_vs_9","9"
"inquisitor_¿©","16","purple","66","8_vs_9","9"
"inquisitor_¿©","17","pink","66","8_vs_9","9"
"inquisitor_¿©","18","dark","66","8_vs_9","9"
"inquisitor_¿©","19","white","66","8_vs_9","9"
"inquisitor_¿©","20","brown","66","8_vs_9","9"
"kagerou_male","10","red","65","8_vs_9","9"
"kagerou_male","11","orange","65","8_vs_9","9"
"kagerou_male","12","gold","65","8_vs_9","9"
"kagerou_male","13","green","65","8_vs_9","9"
"kagerou_male","14","teal","65","8_vs_9","9"
"kagerou_male","15","blue","65","8_vs_9","9"
"kagerou_male","16","purple","65","8_vs_9","9"
"kagerou_male","17","pink","65","8_vs_9","9"
"kagerou_male","18","dark","65","8_vs_9","9"
"kagerou_male","19","white","65","8_vs_9","9"
"kagerou_male","20","brown","65","8_vs_9","9"
"kagerou_³²","10","red","65","8_vs_9","9"
"kagerou_³²","11","orange","65","8_vs_9","9"
"kagerou_³²","12","gold","65","8_vs_9","9"
"kagerou_³²","13","green","65","8_vs_9","9"
"kagerou_³²","14","teal","65","8_vs_9","9"
"kagerou_³²","15","blue","65","8_vs_9","9"
"kagerou_³²","16","purple","65","8_vs_9","9"
"kagerou_³²","17","pink","65","8_vs_9","9"
"kagerou_³²","18","dark","65","8_vs_9","9"
"kagerou_³²","19","white","65","8_vs_9","9"
"kagerou_³²","20","brown","65","8_vs_9","9"
"knight_female","10","red","71","8_vs_9","9"
"knight_female","11","orange","71","8_vs_9","9"
"knight_female","12","gold","71","8_vs_9","9"
"knight_female","13","green","71","8_vs_9","9"
"knight_female","14","teal","71","8_vs_9","9"
"knight_female","15","blue","71","8_vs_9","9"
"knight_female","16","purple","71","8_vs_9","9"
"knight_female","17","pink","71","8_vs_9","9"
"knight_female","18","dark","71","8_vs_9","9"
"knight_female","19","white","71","8_vs_9","9"
"knight_female","20","brown","71","8_vs_9","9"
"knight_male","10","red","55","8_vs_9","9"
"knight_male","11","orange","55","8_vs_9","9"
"knight_male","12","gold","55","8_vs_9","9"
"knight_male","13","green","55","8_vs_9","9"
"knight_male","14","teal","55","8_vs_9","9"
"knight_male","15","blue","55","8_vs_9","9"
"knight_male","16","purple","55","8_vs_9","9"
"knight_male","17","pink","55","8_vs_9","9"
"knight_male","18","dark","55","8_vs_9","9"
"knight_male","19","white","55","8_vs_9","9"
"knight_male","20","brown","55","8_vs_9","9"
"lion_crusader_female","10","red","71","8_vs_9","9"
"lion_crusader_female","11","orange","71","8_vs_9","9"
"lion_crusader_female","12","gold","71","8_vs_9","9"
"lion_crusader_female","13","green","71","8_vs_9","9"
"lion_crusader_female","14","teal","71","8_vs_9","9"
"lion_crusader_female","15","blue","71","8_vs_9","9"
"lion_crusader_female","16","purple","71","8_vs_9","9"
"lion_crusader_female","17","pink","71","8_vs_9","9"
"lion_crusader_female","18","dark","71","8_vs_9","9"
"lion_crusader_female","19","white","71","8_vs_9","9"
"lion_crusader_female","20","brown","71","8_vs_9","9"
"lion_crusader_male","10","red","55","8_vs_9","9"
"lion_crusader_male","11","orange","55","8_vs_9","9"
"lion_crusader_male","12","gold","55","8_vs_9","9"
"lion_crusader_male","13","green","55","8_vs_9","9"
"lion_crusader_male","14","teal","55","8_vs_9","9"
"lion_crusader_male","15","blue","55","8_vs_9","9"
"lion_crusader_male","16","purple","55","8_vs_9","9"
"lion_crusader_male","17","pink","55","8_vs_9","9"
"lion_crusader_male","18","dark","55","8_vs_9","9"
"lion_crusader_male","19","white","55","8_vs_9","9"
"lion_crusader_male","20","brown","55","8_vs_9","9"
"lion_knight_female","10","red","71","8_vs_9","9"
"lion_knight_female","11","orange","71","8_vs_9","9"
"lion_knight_female","12","gold","71","8_vs_9","9"
"lion_knight_female","13","green","71","8_vs_9","9"
"lion_knight_female","14","teal","71","8_vs_9","9"
"lion_knight_female","15","blue","71","8_vs_9","9"
"lion_knight_female","16","purple","71","8_vs_9","9"
"lion_knight_female","17","pink","71","8_vs_9","9"
"lion_knight_female","18","dark","71","8_vs_9","9"
"lion_knight_female","19","white","71","8_vs_9","9"
"lion_knight_female","20","brown","71","8_vs_9","9"
"lion_knight_male","10","red","55","8_vs_9","9"
"lion_knight_male","11","orange","55","8_vs_9","9"
"lion_knight_male","12","gold","55","8_vs_9","9"
"lion_knight_male","13","green","55","8_vs_9","9"
"lion_knight_male","14","teal","55","8_vs_9","9"
"lion_knight_male","15","blue","55","8_vs_9","9"
"lion_knight_male","16","purple","55","8_vs_9","9"
"lion_knight_male","17","pink","55","8_vs_9","9"
"lion_knight_male","18","dark","55","8_vs_9","9"
"lion_knight_male","19","white","55","8_vs_9","9"
"lion_knight_male","20","brown","55","8_vs_9","9"
"lion_lord_knight_female","10","red","71","8_vs_9","9"
"lion_lord_knight_female","11","orange","71","8_vs_9","9"
"lion_lord_knight_female","12","gold","71","8_vs_9","9"
"lion_lord_knight_female","13","green","71","8_vs_9","9"
"lion_lord_knight_female","14","teal","71","8_vs_9","9"
"lion_lord_knight_female","15","blue","71","8_vs_9","9"
"lion_lord_knight_female","16","purple","71","8_vs_9","9"
"lion_lord_knight_female","17","pink","71","8_vs_9","9"
"lion_lord_knight_female","18","dark","71","8_vs_9","9"
"lion_lord_knight_female","19","white","71","8_vs_9","9"
"lion_lord_knight_female","20","brown","71","8_vs_9","9"
"lion_lord_knight_male","10","red","55","8_vs_9","9"
"lion_lord_knight_male","11","orange","55","8_vs_9","9"
"lion_lord_knight_male","12","gold","55","8_vs_9","9"
"lion_lord_knight_male","13","green","55","8_vs_9","9"
"lion_lord_knight_male","14","teal","55","8_vs_9","9"
"lion_lord_knight_male","15","blue","55","8_vs_9","9"
"lion_lord_knight_male","16","purple","55","8_vs_9","9"
"lion_lord_knight_male","17","pink","55","8_vs_9","9"
"lion_lord_knight_male","18","dark","55","8_vs_9","9"
"lion_lord_knight_male","19","white","55","8_vs_9","9"
"lion_lord_knight_male","20","brown","55","8_vs_9","9"
"lion_paladin_female","10","red","71","8_vs_9","9"
"lion_paladin_female","11","orange","71","8_vs_9","9"
"lion_paladin_female","12","gold","71","8_vs_9","9"
"lion_paladin_female","13","green","71","8_vs_9","9"
"lion_paladin_female","14","teal","71","8_vs_9","9"
"lion_paladin_female","15","blue","71","8_vs_9","9"
"lion_paladin_female","16","purple","71","8_vs_9","9"
"lion_paladin_female","17","pink","71","8_vs_9","9"
"lion_paladin_female","18","dark","71","8_vs_9","9"
"lion_paladin_female","19","white","71","8_vs_9","9"
"lion_paladin_female","20","brown","71","8_vs_9","9"
"lion_paladin_male","10","red","55","8_vs_9","9"
"lion_paladin_male","11","orange","55","8_vs_9","9"
"lion_paladin_male","12","gold","55","8_vs_9","9"
"lion_paladin_male","13","green","55","8_vs_9","9"
"lion_paladin_male","14","teal","55","8_vs_9","9"
"lion_paladin_male","15","blue","55","8_vs_9","9"
"lion_paladin_male","16","purple","55","8_vs_9","9"
"lion_paladin_male","17","pink","55","8_vs_9","9"
"lion_paladin_male","18","dark","55","8_vs_9","9"
"lion_paladin_male","19","white","55","8_vs_9","9"
"lion_paladin_male","20","brown","55","8_vs_9","9"
"lion_royal_guard_female","10","red","59","8_vs_9","9"
"lion_royal_guard_female","11","orange","59","8_vs_9","9"
"lion_royal_guard_female","12","gold","59","8_vs_9","9"
"lion_royal_guard_female","13","green","59","8_vs_9","9"
"lion_royal_guard_female","14","teal","59","8_vs_9","9"
"lion_royal_guard_female","15","blue","59","8_vs_9","9"
"lion_royal_guard_female","16","purple","59","8_vs_9","9"
"lion_royal_guard_female","17","pink","59","8_vs_9","9"
"lion_royal_guard_female","18","dark","59","8_vs_9","9"
"lion_royal_guard_female","19","white","59","8_vs_9","9"
"lion_royal_guard_female","20","brown","59","8_vs_9","9"
"lion_royal_guard_male","10","red","55","8_vs_9","9"
"lion_royal_guard_male","11","orange","55","8_vs_9","9"
"lion_royal_guard_male","12","gold","55","8_vs_9","9"
"lion_royal_guard_male","13","green","55","8_vs_9","9"
"lion_royal_guard_male","14","teal","55","8_vs_9","9"
"lion_royal_guard_male","15","blue","55","8_vs_9","9"
"lion_royal_guard_male","16","purple","55","8_vs_9","9"
"lion_royal_guard_male","17","pink","55","8_vs_9","9"
"lion_royal_guard_male","18","dark","55","8_vs_9","9"
"lion_royal_guard_male","19","white","55","8_vs_9","9"
"lion_royal_guard_male","20","brown","55","8_vs_9","9"
"lion_rune_knight_female","10","red","48","8_vs_9","9"
"lion_rune_knight_female","11","orange","48","8_vs_9","9"
"lion_rune_knight_female","12","gold","48","8_vs_9","9"
"lion_rune_knight_female","13","green","48","8_vs_9","9"
"lion_rune_knight_female","14","teal","48","8_vs_9","9"
"lion_rune_knight_female","15","blue","48","8_vs_9","9"
"lion_rune_knight_female","16","purple","48","8_vs_9","9"
"lion_rune_knight_female","17","pink","48","8_vs_9","9"
"lion_rune_knight_female","18","dark","48","8_vs_9","9"
"lion_rune_knight_female","19","white","48","8_vs_9","9"
"lion_rune_knight_female","20","brown","48","8_vs_9","9"
"lion_rune_knight_male","10","red","49","8_vs_9","9"
"lion_rune_knight_male","11","orange","49","8_vs_9","9"
"lion_rune_knight_male","12","gold","49","8_vs_9","9"
"lion_rune_knight_male","13","green","49","8_vs_9","9"
"lion_rune_knight_male","14","teal","49","8_vs_9","9"
"lion_rune_knight_male","15","blue","49","8_vs_9","9"
"lion_rune_knight_male","16","purple","49","8_vs_9","9"
"lion_rune_knight_male","17","pink","49","8_vs_9","9"
"lion_rune_knight_male","18","dark","49","8_vs_9","9"
"lion_rune_knight_male","19","white","49","8_vs_9","9"
"lion_rune_knight_male","20","brown","49","8_vs_9","9"
"lord_knight_female","10","red","71","8_vs_9","9"
"lord_knight_female","11","orange","71","8_vs_9","9"
"lord_knight_female","12","gold","71","8_vs_9","9"
"lord_knight_female","13","green","71","8_vs_9","9"
"lord_knight_female","14","teal","71","8_vs_9","9"
"lord_knight_female","15","blue","71","8_vs_9","9"
"lord_knight_female","16","purple","71","8_vs_9","9"
"lord_knight_female","17","pink","71","8_vs_9","9"
"lord_knight_female","18","dark","71","8_vs_9","9"
"lord_knight_female","19","white","71","8_vs_9","9"
"lord_knight_female","20","brown","71","8_vs_9","9"
"lord_knight_male","10","red","55","8_vs_9","9"
"lord_knight_male","11","orange","55","8_vs_9","9"
"lord_knight_male","12","gold","55","8_vs_9","9"
"lord_knight_male","13","green","55","8_vs_9","9"
"lord_knight_male","14","teal","55","8_vs_9","9"
"lord_knight_male","15","blue","55","8_vs_9","9"
"lord_knight_male","16","purple","55","8_vs_9","9"
"lord_knight_male","17","pink","55","8_vs_9","9"
"lord_knight_male","18","dark","55","8_vs_9","9"
"lord_knight_male","19","white","55","8_vs_9","9"
"lord_knight_male","20","brown","55","8_vs_9","9"
"magician_female","10","red","31","8_vs_9","9"
"magician_female","11","orange","31","8_vs_9","9"
"magician_female","12","gold","31","8_vs_9","9"
"magician_female","13","green","31","8_vs_9","9"
"magician_female","14","teal","31","8_vs_9","9"
"magician_female","15","blue","31","8_vs_9","9"
"magician_female","16","purple","31","8_vs_9","9"
"magician_female","17","pink","31","8_vs_9","9"
"magician_female","18","dark","31","8_vs_9","9"
"magician_female","19","white","31","8_vs_9","9"
"magician_female","20","brown","31","8_vs_9","9"
"magician_male","10","red","30","8_vs_9","9"
"magician_male","11","orange","30","8_vs_9","9"
"magician_male","12","gold","30","8_vs_9","9"
"magician_male","13","green","30","8_vs_9","9"
"magician_male","14","teal","30","8_vs_9","9"
"magician_male","15","blue","30","8_vs_9","9"
"magician_male","16","purple","30","8_vs_9","9"
"magician_male","17","pink","30","8_vs_9","9"
"magician_male","18","dark","30","8_vs_9","9"
"magician_male","19","white","30","8_vs_9","9"
"magician_male","20","brown","30","8_vs_9","9"
"mechanic_female","10","red","47","8_vs_9","9"
"mechanic_female","11","orange","47","8_vs_9","9"
"mechanic_female","12","gold","47","8_vs_9","9"
