"Base","Missing","SourceNumber","Source","Created"
"Å¸Á¶ÇåÅÍ_¿©","7","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶ÇåÅÍ_¿©_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶ÇåÅÍ_¿©_7.pal"
"Å¸Á¶ÇåÅÍ_¿©","8","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶ÇåÅÍ_¿©_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\Å¸Á¶ÇåÅÍ_¿©_8.pal"
"ÅÂ±Ç¼Ò³âÆ÷¸µ_³²","8","7","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÅÂ±Ç¼Ò³âÆ÷¸µ_³²_7.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÅÂ±Ç¼Ò³âÆ÷¸µ_³²_8.pal"
"ÅÂ±Ç¼Ò³âÆ÷¸µ_¿©","8","7","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÅÂ±Ç¼Ò³âÆ÷¸µ_¿©_7.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÅÂ±Ç¼Ò³âÆ÷¸µ_¿©_8.pal"
"ÆäÄÚ°Ç³Ê_³²","8","7","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÆäÄÚ°Ç³Ê_³²_7.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÆäÄÚ°Ç³Ê_³²_8.pal"
"ÆäÄÚ°Ç³Ê_¿©","8","7","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÆäÄÚ°Ç³Ê_¿©_7.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÆäÄÚ°Ç³Ê_¿©_8.pal"
"ÆäÄÚ°Ë»ç_³²","5","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÆäÄÚ°Ë»ç_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÆäÄÚ°Ë»ç_³²_5.pal"
"ÆäÄÚ°Ë»ç_³²","6","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÆäÄÚ°Ë»ç_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÆäÄÚ°Ë»ç_³²_6.pal"
"ÆäÄÚ°Ë»ç_³²","7","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÆäÄÚ°Ë»ç_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÆäÄÚ°Ë»ç_³²_7.pal"
"ÆäÄÚ°Ë»ç_³²","8","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÆäÄÚ°Ë»ç_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÆäÄÚ°Ë»ç_³²_8.pal"
"ÆäÄÚ°Ë»ç_¿©","4","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÆäÄÚ°Ë»ç_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÆäÄÚ°Ë»ç_¿©_4.pal"
"ÆäÄÚ°Ë»ç_¿©","5","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÆäÄÚ°Ë»ç_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÆäÄÚ°Ë»ç_¿©_5.pal"
"ÆäÄÚ°Ë»ç_¿©","6","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÆäÄÚ°Ë»ç_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÆäÄÚ°Ë»ç_¿©_6.pal"
"ÆäÄÚ°Ë»ç_¿©","7","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÆäÄÚ°Ë»ç_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÆäÄÚ°Ë»ç_¿©_7.pal"
"ÆäÄÚ°Ë»ç_¿©","8","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÆäÄÚ°Ë»ç_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÆäÄÚ°Ë»ç_¿©_8.pal"
"ÆäÄÚÆÈ¶óµò_³²","4","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÆäÄÚÆÈ¶óµò_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÆäÄÚÆÈ¶óµò_³²_4.pal"
"ÆäÄÚÆÈ¶óµò_³²","5","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÆäÄÚÆÈ¶óµò_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÆäÄÚÆÈ¶óµò_³²_5.pal"
"ÆäÄÚÆÈ¶óµò_³²","6","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÆäÄÚÆÈ¶óµò_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÆäÄÚÆÈ¶óµò_³²_6.pal"
"ÆäÄÚÆÈ¶óµò_³²","7","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÆäÄÚÆÈ¶óµò_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÆäÄÚÆÈ¶óµò_³²_7.pal"
"ÆäÄÚÆÈ¶óµò_³²","8","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÆäÄÚÆÈ¶óµò_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÆäÄÚÆÈ¶óµò_³²_8.pal"
"ÆäÄÚÆÈ¶óµò_¿©","4","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÆäÄÚÆÈ¶óµò_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÆäÄÚÆÈ¶óµò_¿©_4.pal"
"ÆäÄÚÆÈ¶óµò_¿©","5","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÆäÄÚÆÈ¶óµò_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÆäÄÚÆÈ¶óµò_¿©_5.pal"
"ÆäÄÚÆÈ¶óµò_¿©","6","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÆäÄÚÆÈ¶óµò_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÆäÄÚÆÈ¶óµò_¿©_6.pal"
"ÆäÄÚÆÈ¶óµò_¿©","7","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÆäÄÚÆÈ¶óµò_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÆäÄÚÆÈ¶óµò_¿©_7.pal"
"ÆäÄÚÆÈ¶óµò_¿©","8","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÆäÄÚÆÈ¶óµò_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÆäÄÚÆÈ¶óµò_¿©_8.pal"
"ÇÁ¸®½ºÆ®¾ËÆÄÄ«_³²","5","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇÁ¸®½ºÆ®¾ËÆÄÄ«_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇÁ¸®½ºÆ®¾ËÆÄÄ«_³²_5.pal"
"ÇÁ¸®½ºÆ®¾ËÆÄÄ«_³²","6","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇÁ¸®½ºÆ®¾ËÆÄÄ«_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇÁ¸®½ºÆ®¾ËÆÄÄ«_³²_6.pal"
"ÇÁ¸®½ºÆ®¾ËÆÄÄ«_³²","7","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇÁ¸®½ºÆ®¾ËÆÄÄ«_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇÁ¸®½ºÆ®¾ËÆÄÄ«_³²_7.pal"
"ÇÁ¸®½ºÆ®¾ËÆÄÄ«_³²","8","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇÁ¸®½ºÆ®¾ËÆÄÄ«_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇÁ¸®½ºÆ®¾ËÆÄÄ«_³²_8.pal"
"ÇÁ¸®½ºÆ®¾ËÆÄÄ«_¿©","5","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇÁ¸®½ºÆ®¾ËÆÄÄ«_¿©_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇÁ¸®½ºÆ®¾ËÆÄÄ«_¿©_5.pal"
"ÇÁ¸®½ºÆ®¾ËÆÄÄ«_¿©","6","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇÁ¸®½ºÆ®¾ËÆÄÄ«_¿©_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇÁ¸®½ºÆ®¾ËÆÄÄ«_¿©_6.pal"
"ÇÁ¸®½ºÆ®¾ËÆÄÄ«_¿©","7","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇÁ¸®½ºÆ®¾ËÆÄÄ«_¿©_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇÁ¸®½ºÆ®¾ËÆÄÄ«_¿©_7.pal"
"ÇÁ¸®½ºÆ®¾ËÆÄÄ«_¿©","8","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇÁ¸®½ºÆ®¾ËÆÄÄ«_¿©_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇÁ¸®½ºÆ®¾ËÆÄÄ«_¿©_8.pal"
"ÇÏÀÌÇÁ¸®½ºÆ®¾ËÆÄÄ«_³²","5","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇÏÀÌÇÁ¸®½ºÆ®¾ËÆÄÄ«_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇÏÀÌÇÁ¸®½ºÆ®¾ËÆÄÄ«_³²_5.pal"
"ÇÏÀÌÇÁ¸®½ºÆ®¾ËÆÄÄ«_³²","6","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇÏÀÌÇÁ¸®½ºÆ®¾ËÆÄÄ«_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇÏÀÌÇÁ¸®½ºÆ®¾ËÆÄÄ«_³²_6.pal"
"ÇÏÀÌÇÁ¸®½ºÆ®¾ËÆÄÄ«_³²","7","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇÏÀÌÇÁ¸®½ºÆ®¾ËÆÄÄ«_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇÏÀÌÇÁ¸®½ºÆ®¾ËÆÄÄ«_³²_7.pal"
"ÇÏÀÌÇÁ¸®½ºÆ®¾ËÆÄÄ«_³²","8","4","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇÏÀÌÇÁ¸®½ºÆ®¾ËÆÄÄ«_³²_4.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇÏÀÌÇÁ¸®½ºÆ®¾ËÆÄÄ«_³²_8.pal"
"ÇÏÀÌÇÁ¸®½ºÆ®¾ËÆÄÄ«_¿©","4","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇÏÀÌÇÁ¸®½ºÆ®¾ËÆÄÄ«_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇÏÀÌÇÁ¸®½ºÆ®¾ËÆÄÄ«_¿©_4.pal"
"ÇÏÀÌÇÁ¸®½ºÆ®¾ËÆÄÄ«_¿©","5","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇÏÀÌÇÁ¸®½ºÆ®¾ËÆÄÄ«_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇÏÀÌÇÁ¸®½ºÆ®¾ËÆÄÄ«_¿©_5.pal"
"ÇÏÀÌÇÁ¸®½ºÆ®¾ËÆÄÄ«_¿©","6","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇÏÀÌÇÁ¸®½ºÆ®¾ËÆÄÄ«_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇÏÀÌÇÁ¸®½ºÆ®¾ËÆÄÄ«_¿©_6.pal"
"ÇÏÀÌÇÁ¸®½ºÆ®¾ËÆÄÄ«_¿©","7","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇÏÀÌÇÁ¸®½ºÆ®¾ËÆÄÄ«_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇÏÀÌÇÁ¸®½ºÆ®¾ËÆÄÄ«_¿©_7.pal"
"ÇÏÀÌÇÁ¸®½ºÆ®¾ËÆÄÄ«_¿©","8","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇÏÀÌÇÁ¸®½ºÆ®¾ËÆÄÄ«_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇÏÀÌÇÁ¸®½ºÆ®¾ËÆÄÄ«_¿©_8.pal"
"ÇØÅÂ¼Ò¿ï¸®ÆÛ_²","0","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇØÅÂ¼Ò¿ï¸®ÆÛ_²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇØÅÂ¼Ò¿ï¸®ÆÛ_²_0.pal"
"ÇØÅÂ¼Ò¿ï¸®ÆÛ_²","1","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇØÅÂ¼Ò¿ï¸®ÆÛ_²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇØÅÂ¼Ò¿ï¸®ÆÛ_²_1.pal"
"ÇØÅÂ¼Ò¿ï¸®ÆÛ_²","2","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇØÅÂ¼Ò¿ï¸®ÆÛ_²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇØÅÂ¼Ò¿ï¸®ÆÛ_²_2.pal"
"ÇØÅÂ¼Ò¿ï¸®ÆÛ_²","4","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇØÅÂ¼Ò¿ï¸®ÆÛ_²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇØÅÂ¼Ò¿ï¸®ÆÛ_²_4.pal"
"ÇØÅÂ¼Ò¿ï¸®ÆÛ_²","5","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇØÅÂ¼Ò¿ï¸®ÆÛ_²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇØÅÂ¼Ò¿ï¸®ÆÛ_²_5.pal"
"ÇØÅÂ¼Ò¿ï¸®ÆÛ_²","6","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇØÅÂ¼Ò¿ï¸®ÆÛ_²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇØÅÂ¼Ò¿ï¸®ÆÛ_²_6.pal"
"ÇØÅÂ¼Ò¿ï¸®ÆÛ_²","7","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇØÅÂ¼Ò¿ï¸®ÆÛ_²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇØÅÂ¼Ò¿ï¸®ÆÛ_²_7.pal"
"ÇØÅÂ¼Ò¿ï¸®ÆÛ_²","8","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇØÅÂ¼Ò¿ï¸®ÆÛ_²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\ÇØÅÂ¼Ò¿ï¸®ÆÛ_²_8.pal"
"È­ÀÌÆ®½º¹Ì½º¸äµÅÁö_³²","4","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\È­ÀÌÆ®½º¹Ì½º¸äµÅÁö_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\È­ÀÌÆ®½º¹Ì½º¸äµÅÁö_³²_4.pal"
"È­ÀÌÆ®½º¹Ì½º¸äµÅÁö_³²","5","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\È­ÀÌÆ®½º¹Ì½º¸äµÅÁö_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\È­ÀÌÆ®½º¹Ì½º¸äµÅÁö_³²_5.pal"
"È­ÀÌÆ®½º¹Ì½º¸äµÅÁö_³²","6","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\È­ÀÌÆ®½º¹Ì½º¸äµÅÁö_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\È­ÀÌÆ®½º¹Ì½º¸äµÅÁö_³²_6.pal"
"È­ÀÌÆ®½º¹Ì½º¸äµÅÁö_³²","7","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\È­ÀÌÆ®½º¹Ì½º¸äµÅÁö_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\È­ÀÌÆ®½º¹Ì½º¸äµÅÁö_³²_7.pal"
"È­ÀÌÆ®½º¹Ì½º¸äµÅÁö_³²","8","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\È­ÀÌÆ®½º¹Ì½º¸äµÅÁö_³²_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\È­ÀÌÆ®½º¹Ì½º¸äµÅÁö_³²_8.pal"
"È­ÀÌÆ®½º¹Ì½º¸äµÅÁö_¿©","4","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\È­ÀÌÆ®½º¹Ì½º¸äµÅÁö_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\È­ÀÌÆ®½º¹Ì½º¸äµÅÁö_¿©_4.pal"
"È­ÀÌÆ®½º¹Ì½º¸äµÅÁö_¿©","5","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\È­ÀÌÆ®½º¹Ì½º¸äµÅÁö_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\È­ÀÌÆ®½º¹Ì½º¸äµÅÁö_¿©_5.pal"
"È­ÀÌÆ®½º¹Ì½º¸äµÅÁö_¿©","6","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\È­ÀÌÆ®½º¹Ì½º¸äµÅÁö_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\È­ÀÌÆ®½º¹Ì½º¸äµÅÁö_¿©_6.pal"
"È­ÀÌÆ®½º¹Ì½º¸äµÅÁö_¿©","7","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\È­ÀÌÆ®½º¹Ì½º¸äµÅÁö_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\È­ÀÌÆ®½º¹Ì½º¸äµÅÁö_¿©_7.pal"
"È­ÀÌÆ®½º¹Ì½º¸äµÅÁö_¿©","8","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\È­ÀÌÆ®½º¹Ì½º¸äµÅÁö_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\È­ÀÌÆ®½º¹Ì½º¸äµÅÁö_¿©_8.pal"
